invoice_id,date,timestamp,product,category,quantity,unit_price,total_sales,customer_type,payment_method,customer_gender,customer_age,rating
INV-3563,2023-03-23,2023-03-23 08:44:00,Bread,Bakery,2,4.48,8.95,Member,Credit Cart,Fmale,46-55,4
INV-3563,2023-03-23,2023-03-23 08:44:00,Flour,Pantry,2,3.85,7.69,Member,Credit Cart,Fmale,46-55,4
INV-3563,2023-03-23,2023-03-23 08:44:00,Milk,Dairy,2,3.07,6.14,Member,Credit Cart,Fmale,46-55,4
INV-3563,2023-03-23,2023-03-23 08:44:00,Chicken,Meat,1,9.24,9.24,Member,Credit Cart,Fmale,46-55,4
INV-3563,2023-03-23,2023-03-23 08:44:00,Rice,Pantry,2,4.96,9.92,Member,Credit Cart,Fmale,46-55,4
INV-3564,2023-03-23,2023-03-23 15:18:00,Eggs,Dairy,2,2.25,4.5,Member,Cash,Male,46-55,3
INV-3564,2023-03-23,2023-03-23 15:18:00,Oranges,Produce,2,1.0,2.0,Member,Cash,Male,46-55,3
INV-3564,2023-03-23,2023-03-23 15:18:00,Beef,Meat,3,13.3,39.91,Member,Cash,Male,46-55,3
INV-3564,2023-03-23,2023-03-23 15:18:00,Rice,Pantry,1,5.01,5.01,Member,Cash,Male,46-55,3
INV-3564,2023-03-23,2023-03-23 15:18:00,Potatoes,Produce,2,3.05,6.1,Member,Cash,Male,46-55,3
INV-3564,2023-03-23,2023-03-23 15:18:00,Toilet Paper,Household,3,8.94,26.81,Member,Cash,Male,46-55,3
INV-3564,2023-03-23,2023-03-23 15:18:00,Pasta,Pantry,3,2.06,6.17,Member,Cash,Male,46-55,3
INV-3564,2023-03-23,2023-03-23 15:18:00,Tea,Beverages,3,5.07,15.21,Member,Cash,Male,46-55,3
INV-3564,2023-03-23,2023-03-23 15:18:00,Oranges,Produce,1,1.01,1.01,Member,Cash,Male,46-55,3
INV-3564,2023-03-23,2023-03-23 15:18:00,Oranges,Produce,1,1.02,1.02,Member,Cash,Male,46-55,3
INV-3564,2023-03-23,2023-03-23 15:18:00,Juice,Beverages,3,3.65,10.96,Member,Cash,Male,46-55,3
INV-3564,2023-03-23,2023-03-23 15:18:00,Toothpaste,Personal Care,1,2.38,2.38,Member,Cash,Male,46-55,3
INV-3564,2023-03-23,2023-03-23 15:18:00,Oranges,Produce,2,1.02,2.05,Member,Cash,Male,46-55,3
INV-3565,2023-03-23,2023-03-23 19:03:00,Oranges,Produce,2,1.02,2.04,Member,Credit Cart,Male,56+,4
INV-3565,2023-03-23,2023-03-23 19:03:00,Coffee,Beverages,2,8.1,16.21,Member,Credit Cart,Male,56+,4
INV-3565,2023-03-23,2023-03-23 19:03:00,Bananas,Produce,2,2.09,4.17,Member,Credit Cart,Male,56+,4
INV-3565,2023-03-23,2023-03-23 19:03:00,Wine,Alcohol,1,11.59,11.59,Member,Credit Cart,Male,56+,4
INV-3565,2023-03-23,2023-03-23 19:03:00,Butter,Dairy,3,4.81,14.43,Member,Credit Cart,Male,56+,4
INV-3566,2023-03-23,2023-03-23 19:03:00,Cheese,Dairy,2,5.88,11.77,Regular,Credit Cart,Fmale,26-35,3
INV-3566,2023-03-23,2023-03-23 19:03:00,Coffee,Beverages,3,7.78,23.34,Regular,Credit Cart,Fmale,26-35,3
INV-3566,2023-03-23,2023-03-23 19:03:00,Rice,Pantry,3,4.84,14.53,Regular,Credit Cart,Fmale,26-35,3
INV-3566,2023-03-23,2023-03-23 19:03:00,Datergent,Household,2,4.17,8.34,Regular,Credit Cart,Fmale,26-35,3
INV-3566,2023-03-23,2023-03-23 19:03:00,Datergent,Household,3,3.81,11.43,Regular,Credit Cart,Fmale,26-35,3
INV-3566,2023-03-23,2023-03-23 19:03:00,Rice,Pantry,1,4.75,4.75,Regular,Credit Cart,Fmale,26-35,3
INV-3566,2023-03-23,2023-03-23 19:03:00,Oranges,Produce,3,1.0,3.01,Regular,Credit Cart,Fmale,26-35,3
INV-3566,2023-03-23,2023-03-23 19:03:00,Oranges,Produce,3,1.01,3.03,Regular,Credit Cart,Fmale,26-35,3
INV-3566,2023-03-23,2023-03-23 19:03:00,Chicken,Meat,2,9.39,18.77,Regular,Credit Cart,Fmale,26-35,3
INV-3566,2023-03-23,2023-03-23 19:03:00,Toothpaste,Personal Care,1,2.48,2.48,Regular,Credit Cart,Fmale,26-35,3
INV-3566,2023-03-23,2023-03-23 19:03:00,Eggs,Dairy,3,2.29,6.88,Regular,Credit Cart,Fmale,26-35,3
INV-3566,2023-03-23,2023-03-23 19:03:00,Oranges,Produce,1,1.02,1.02,Regular,Credit Cart,Fmale,26-35,3
INV-3566,2023-03-23,2023-03-23 19:03:00,Coffee,Beverages,3,7.69,23.07,Regular,Credit Cart,Fmale,26-35,3
INV-3566,2023-03-23,2023-03-23 19:03:00,Wine,Alcohol,3,12.03,36.1,Regular,Credit Cart,Fmale,26-35,3
INV-3566,2023-03-23,2023-03-23 19:03:00,Tomatoes,Produce,2,2.49,4.98,Regular,Credit Cart,Fmale,26-35,3
INV-3567,2023-03-23,2023-03-23 11:43:00,Shampoo,Personal Care,3,4.79,14.38,Regular,Cash,Fmale,26-35,4
INV-3568,2023-03-23,2023-03-23 13:32:00,Yagurt,Dairy,3,1.93,5.79,Regular,Credit Cart,Fmale,18-25,3
INV-3568,2023-03-23,2023-03-23 13:32:00,Soap,Personal Care,1,5.74,5.74,Regular,Credit Cart,Fmale,18-25,3
INV-3568,2023-03-23,2023-03-23 13:32:00,Soap,Personal Care,3,5.81,17.42,Regular,Credit Cart,Fmale,18-25,3
INV-3569,2023-03-23,2023-03-23 20:57:00,Rice,Pantry,1,5.18,5.18,Member,Credit Cart,Fmale,26-35,5
INV-3569,2023-03-23,2023-03-23 20:57:00,Tea,Beverages,3,4.98,14.95,Member,Credit Cart,Fmale,26-35,5
INV-3569,2023-03-23,2023-03-23 20:57:00,Flour,Pantry,2,3.9,7.81,Member,Credit Cart,Fmale,26-35,5
INV-3569,2023-03-23,2023-03-23 20:57:00,Fish,Seafood,3,10.28,30.83,Member,Credit Cart,Fmale,26-35,5
INV-3569,2023-03-23,2023-03-23 20:57:00,Beer,Alcohol,3,2.02,6.07,Member,Credit Cart,Fmale,26-35,5
INV-3569,2023-03-23,2023-03-23 20:57:00,Soap,Personal Care,1,5.7,5.7,Member,Credit Cart,Fmale,26-35,5
INV-3569,2023-03-23,2023-03-23 20:57:00,Water,Beverages,1,0.98,0.98,Member,Credit Cart,Fmale,26-35,5
INV-3569,2023-03-23,2023-03-23 20:57:00,Water,Beverages,2,1.04,2.07,Member,Credit Cart,Fmale,26-35,5
INV-3569,2023-03-23,2023-03-23 20:57:00,Tea,Beverages,2,4.77,9.53,Member,Credit Cart,Fmale,26-35,5
INV-3570,2023-03-23,2023-03-23 10:27:00,Pasta,Pantry,1,2.01,2.01,Regular,Cash,Male,26-35,5
INV-3570,2023-03-23,2023-03-23 10:27:00,Eggs,Dairy,3,2.34,7.03,Regular,Cash,Male,26-35,5
INV-3571,2023-03-23,2023-03-23 20:42:00,Butter,Dairy,1,4.93,4.93,Member,Cash,Fmale,36-45,4
INV-3571,2023-03-23,2023-03-23 20:42:00,Potatoes,Produce,3,3.01,9.03,Member,Cash,Fmale,36-45,4
INV-3571,2023-03-23,2023-03-23 20:42:00,Wine,Alcohol,2,11.51,23.02,Member,Cash,Fmale,36-45,4
INV-3571,2023-03-23,2023-03-23 20:42:00,Pasta,Pantry,3,1.93,5.78,Member,Cash,Fmale,36-45,4
INV-3571,2023-03-23,2023-03-23 20:42:00,Flour,Pantry,2,4.05,8.11,Member,Cash,Fmale,36-45,4
INV-3571,2023-03-23,2023-03-23 20:42:00,Butter,Dairy,3,5.14,15.42,Member,Cash,Fmale,36-45,4
INV-3571,2023-03-23,2023-03-23 20:42:00,Fish,Seafood,3,10.25,30.75,Member,Cash,Fmale,36-45,4
INV-3571,2023-03-23,2023-03-23 20:42:00,Bread,Bakery,2,4.71,9.42,Member,Cash,Fmale,36-45,4
INV-3571,2023-03-23,2023-03-23 20:42:00,Water,Beverages,2,1.02,2.04,Member,Cash,Fmale,36-45,4
INV-3571,2023-03-23,2023-03-23 20:42:00,Oranges,Produce,2,1.03,2.06,Member,Cash,Fmale,36-45,4
INV-3572,2023-03-23,2023-03-23 21:12:00,Potatoes,Produce,2,2.98,5.96,Member,Cash,Fmale,56+,4
INV-3572,2023-03-23,2023-03-23 21:12:00,Potatoes,Produce,3,3.05,9.16,Member,Cash,Fmale,56+,4
INV-3572,2023-03-23,2023-03-23 21:12:00,Wine,Alcohol,2,11.48,22.95,Member,Cash,Fmale,56+,4
INV-3572,2023-03-23,2023-03-23 21:12:00,Flour,Pantry,1,3.94,3.94,Member,Cash,Fmale,56+,4
INV-3572,2023-03-23,2023-03-23 21:12:00,Oranges,Produce,1,0.96,0.96,Member,Cash,Fmale,56+,4
INV-3572,2023-03-23,2023-03-23 21:12:00,Shampoo,Personal Care,3,4.83,14.48,Member,Cash,Fmale,56+,4
INV-3572,2023-03-23,2023-03-23 21:12:00,Coffee,Beverages,2,7.91,15.81,Member,Cash,Fmale,56+,4
INV-3572,2023-03-23,2023-03-23 21:12:00,Apples,Produce,2,15.51,31.03,Member,Cash,Fmale,56+,4
INV-3572,2023-03-23,2023-03-23 21:12:00,Juice,Beverages,1,3.44,3.44,Member,Cash,Fmale,56+,4
INV-3572,2023-03-23,2023-03-23 21:12:00,Yagurt,Dairy,2,1.99,3.98,Member,Cash,Fmale,56+,4
INV-3572,2023-03-23,2023-03-23 21:12:00,Datergent,Household,1,4.04,4.04,Member,Cash,Fmale,56+,4
INV-3572,2023-03-23,2023-03-23 21:12:00,Datergent,Household,1,3.89,3.89,Member,Cash,Fmale,56+,4
INV-3572,2023-03-23,2023-03-23 21:12:00,Juice,Beverages,2,3.62,7.24,Member,Cash,Fmale,56+,4
INV-3573,2023-03-23,2023-03-23 11:13:00,Wine,Alcohol,2,12.47,24.95,Member,Debit Card,Fmale,18-25,5
INV-3573,2023-03-23,2023-03-23 11:13:00,Milk,Dairy,2,3.05,6.09,Member,Debit Card,Fmale,18-25,5
INV-3573,2023-03-23,2023-03-23 11:13:00,Beef,Meat,3,13.32,39.97,Member,Debit Card,Fmale,18-25,5
INV-3573,2023-03-23,2023-03-23 11:13:00,Bread,Bakery,1,4.62,4.62,Member,Debit Card,Fmale,18-25,5
INV-3573,2023-03-23,2023-03-23 11:13:00,Flour,Pantry,2,3.81,7.61,Member,Debit Card,Fmale,18-25,5
INV-3573,2023-03-23,2023-03-23 11:13:00,Eggs,Dairy,3,2.18,6.55,Member,Debit Card,Fmale,18-25,5
INV-3573,2023-03-23,2023-03-23 11:13:00,Chicken,Meat,2,9.11,18.21,Member,Debit Card,Fmale,18-25,5
INV-3573,2023-03-23,2023-03-23 11:13:00,Shampoo,Personal Care,1,5.0,5.0,Member,Debit Card,Fmale,18-25,5
INV-3574,2023-03-23,2023-03-23 11:09:00,Rice,Pantry,3,4.82,14.45,Regular,Credit Cart,Male,18-25,3
INV-3574,2023-03-23,2023-03-23 11:09:00,Apples,Produce,3,15.41,46.24,Regular,Credit Cart,Male,18-25,3
INV-3574,2023-03-23,2023-03-23 11:09:00,Soap,Personal Care,2,6.1,12.2,Regular,Credit Cart,Male,18-25,3
INV-3574,2023-03-23,2023-03-23 11:09:00,Chicken,Meat,1,9.33,9.33,Regular,Credit Cart,Male,18-25,3
INV-3574,2023-03-23,2023-03-23 11:09:00,Shampoo,Personal Care,3,4.83,14.48,Regular,Credit Cart,Male,18-25,3
INV-3574,2023-03-23,2023-03-23 11:09:00,Bread,Bakery,3,4.42,13.27,Regular,Credit Cart,Male,18-25,3
INV-3574,2023-03-23,2023-03-23 11:09:00,Butter,Dairy,2,5.05,10.1,Regular,Credit Cart,Male,18-25,3
INV-3575,2023-03-23,2023-03-23 20:08:00,Datergent,Household,3,3.81,11.43,Member,Cash,Male,18-25,4
INV-3575,2023-03-23,2023-03-23 20:08:00,Potatoes,Produce,3,2.93,8.79,Member,Cash,Male,18-25,4
INV-3575,2023-03-23,2023-03-23 20:08:00,Tea,Beverages,3,5.21,15.62,Member,Cash,Male,18-25,4
INV-3575,2023-03-23,2023-03-23 20:08:00,Fish,Seafood,1,9.89,9.89,Member,Cash,Male,18-25,4
INV-3575,2023-03-23,2023-03-23 20:08:00,Flour,Pantry,2,4.16,8.33,Member,Cash,Male,18-25,4
INV-3575,2023-03-23,2023-03-23 20:08:00,Sugar,Pantry,1,3.11,3.11,Member,Cash,Male,18-25,4
INV-3575,2023-03-23,2023-03-23 20:08:00,Juice,Beverages,1,3.54,3.54,Member,Cash,Male,18-25,4
INV-3575,2023-03-23,2023-03-23 20:08:00,Water,Beverages,3,0.95,2.84,Member,Cash,Male,18-25,4
INV-3575,2023-03-23,2023-03-23 20:08:00,Toothpaste,Personal Care,3,2.49,7.48,Member,Cash,Male,18-25,4
INV-3575,2023-03-23,2023-03-23 20:08:00,Milk,Dairy,1,2.96,2.96,Member,Cash,Male,18-25,4
INV-3575,2023-03-23,2023-03-23 20:08:00,Sugar,Pantry,1,2.9,2.9,Member,Cash,Male,18-25,4
INV-3575,2023-03-23,2023-03-23 20:08:00,Datergent,Household,3,3.98,11.94,Member,Cash,Male,18-25,4
INV-3575,2023-03-23,2023-03-23 20:08:00,Chicken,Meat,2,9.43,18.86,Member,Cash,Male,18-25,4
INV-3575,2023-03-23,2023-03-23 20:08:00,Beer,Alcohol,3,1.91,5.72,Member,Cash,Male,18-25,4
INV-3575,2023-03-23,2023-03-23 20:08:00,Wine,Alcohol,1,11.81,11.81,Member,Cash,Male,18-25,4
INV-3576,2023-03-23,2023-03-23 10:37:00,Flour,Pantry,1,3.88,3.88,Regular,Debit Card,Fmale,18-25,5
INV-3576,2023-03-23,2023-03-23 10:37:00,Bread,Bakery,1,4.63,4.63,Regular,Debit Card,Fmale,18-25,5
INV-3576,2023-03-23,2023-03-23 10:37:00,Beef,Meat,1,13.17,13.17,Regular,Debit Card,Fmale,18-25,5
INV-3577,2023-03-23,2023-03-23 08:35:00,Bread,Bakery,1,4.71,4.71,Regular,Credit Cart,Male,36-45,3
INV-3577,2023-03-23,2023-03-23 08:35:00,Toilet Paper,Household,3,9.28,27.83,Regular,Credit Cart,Male,36-45,3
INV-3577,2023-03-23,2023-03-23 08:35:00,Toilet Paper,Household,1,9.34,9.34,Regular,Credit Cart,Male,36-45,3
INV-3577,2023-03-23,2023-03-23 08:35:00,Milk,Dairy,2,3.07,6.13,Regular,Credit Cart,Male,36-45,3
INV-3577,2023-03-23,2023-03-23 08:35:00,Eggs,Dairy,1,2.21,2.21,Regular,Credit Cart,Male,36-45,3
INV-3577,2023-03-23,2023-03-23 08:35:00,Potatoes,Produce,3,3.1,9.31,Regular,Credit Cart,Male,36-45,3
INV-3577,2023-03-23,2023-03-23 08:35:00,Cheese,Dairy,2,6.19,12.38,Regular,Credit Cart,Male,36-45,3
INV-3577,2023-03-23,2023-03-23 08:35:00,Tomatoes,Produce,3,2.45,7.36,Regular,Credit Cart,Male,36-45,3
INV-3577,2023-03-23,2023-03-23 08:35:00,Sugar,Pantry,2,3.04,6.08,Regular,Credit Cart,Male,36-45,3
INV-3577,2023-03-23,2023-03-23 08:35:00,Toilet Paper,Household,2,9.18,18.37,Regular,Credit Cart,Male,36-45,3
INV-3577,2023-03-23,2023-03-23 08:35:00,Flour,Pantry,2,3.93,7.86,Regular,Credit Cart,Male,36-45,3
INV-3577,2023-03-23,2023-03-23 08:35:00,Toilet Paper,Household,3,8.56,25.69,Regular,Credit Cart,Male,36-45,3
INV-3577,2023-03-23,2023-03-23 08:35:00,Sugar,Pantry,1,3.11,3.11,Regular,Credit Cart,Male,36-45,3
INV-3577,2023-03-23,2023-03-23 08:35:00,Bananas,Produce,3,2.08,6.24,Regular,Credit Cart,Male,36-45,3
INV-3577,2023-03-23,2023-03-23 08:35:00,Flour,Pantry,3,4.17,12.5,Regular,Credit Cart,Male,36-45,3
INV-3578,2023-03-23,2023-03-23 16:57:00,Bread,Bakery,2,4.69,9.38,Regular,Credit Cart,Fmale,56+,5
INV-3578,2023-03-23,2023-03-23 16:57:00,Juice,Beverages,3,3.36,10.07,Regular,Credit Cart,Fmale,56+,5
INV-3578,2023-03-23,2023-03-23 16:57:00,Datergent,Household,3,4.08,12.25,Regular,Credit Cart,Fmale,56+,5
INV-3578,2023-03-23,2023-03-23 16:57:00,Beef,Meat,2,12.38,24.75,Regular,Credit Cart,Fmale,56+,5
INV-3578,2023-03-23,2023-03-23 16:57:00,Water,Beverages,3,0.95,2.84,Regular,Credit Cart,Fmale,56+,5
INV-3578,2023-03-23,2023-03-23 16:57:00,Juice,Beverages,1,3.58,3.58,Regular,Credit Cart,Fmale,56+,5
INV-3578,2023-03-23,2023-03-23 16:57:00,Soap,Personal Care,3,6.1,18.31,Regular,Credit Cart,Fmale,56+,5
INV-3578,2023-03-23,2023-03-23 16:57:00,Beer,Alcohol,3,1.93,5.78,Regular,Credit Cart,Fmale,56+,5
INV-3578,2023-03-23,2023-03-23 16:57:00,Yagurt,Dairy,1,1.99,1.99,Regular,Credit Cart,Fmale,56+,5
INV-3579,2023-03-23,2023-03-23 19:40:00,Tea,Beverages,2,5.17,10.34,Member,Debit Card,Male,26-35,3
INV-3579,2023-03-23,2023-03-23 19:40:00,Apples,Produce,3,15.22,45.66,Member,Debit Card,Male,26-35,3
INV-3579,2023-03-23,2023-03-23 19:40:00,Bread,Bakery,1,4.52,4.52,Member,Debit Card,Male,26-35,3
INV-3579,2023-03-23,2023-03-23 19:40:00,Datergent,Household,1,3.8,3.8,Member,Debit Card,Male,26-35,3
INV-3579,2023-03-23,2023-03-23 19:40:00,Milk,Dairy,2,3.06,6.12,Member,Debit Card,Male,26-35,3
INV-3579,2023-03-23,2023-03-23 19:40:00,Yagurt,Dairy,3,1.94,5.82,Member,Debit Card,Male,26-35,3
INV-3579,2023-03-23,2023-03-23 19:40:00,Toilet Paper,Household,1,8.94,8.94,Member,Debit Card,Male,26-35,3
INV-3579,2023-03-23,2023-03-23 19:40:00,Sugar,Pantry,1,3.03,3.03,Member,Debit Card,Male,26-35,3
INV-3579,2023-03-23,2023-03-23 19:40:00,Milk,Dairy,1,3.09,3.09,Member,Debit Card,Male,26-35,3
INV-3579,2023-03-23,2023-03-23 19:40:00,Toothpaste,Personal Care,3,2.61,7.84,Member,Debit Card,Male,26-35,3
INV-3579,2023-03-23,2023-03-23 19:40:00,Pasta,Pantry,2,2.05,4.1,Member,Debit Card,Male,26-35,3
INV-3579,2023-03-23,2023-03-23 19:40:00,Beef,Meat,1,12.36,12.36,Member,Debit Card,Male,26-35,3
INV-3580,2023-03-23,2023-03-23 20:42:00,Chicken,Meat,1,9.34,9.34,Member,Debit Card,Male,18-25,3
INV-3580,2023-03-23,2023-03-23 20:42:00,Cheese,Dairy,2,5.91,11.82,Member,Debit Card,Male,18-25,3
INV-3580,2023-03-23,2023-03-23 20:42:00,Tea,Beverages,3,5.04,15.13,Member,Debit Card,Male,18-25,3
INV-3580,2023-03-23,2023-03-23 20:42:00,Toilet Paper,Household,2,8.99,17.97,Member,Debit Card,Male,18-25,3
INV-3580,2023-03-23,2023-03-23 20:42:00,Milk,Dairy,1,2.96,2.96,Member,Debit Card,Male,18-25,3
INV-3580,2023-03-23,2023-03-23 20:42:00,Butter,Dairy,3,5.06,15.17,Member,Debit Card,Male,18-25,3
INV-3580,2023-03-23,2023-03-23 20:42:00,Coffee,Beverages,1,8.09,8.09,Member,Debit Card,Male,18-25,3
INV-3580,2023-03-23,2023-03-23 20:42:00,Soap,Personal Care,1,5.93,5.93,Member,Debit Card,Male,18-25,3
INV-3580,2023-03-23,2023-03-23 20:42:00,Chicken,Meat,1,8.88,8.88,Member,Debit Card,Male,18-25,3
INV-3581,2023-03-23,2023-03-23 14:09:00,Bread,Bakery,1,4.3,4.3,Member,Debit Card,Male,18-25,3
INV-3581,2023-03-23,2023-03-23 14:09:00,Tea,Beverages,1,5.17,5.17,Member,Debit Card,Male,18-25,3
INV-3581,2023-03-23,2023-03-23 14:09:00,Chicken,Meat,2,8.58,17.16,Member,Debit Card,Male,18-25,3
INV-3581,2023-03-23,2023-03-23 14:09:00,Potatoes,Produce,3,2.96,8.89,Member,Debit Card,Male,18-25,3
INV-3581,2023-03-23,2023-03-23 14:09:00,Soap,Personal Care,3,6.27,18.8,Member,Debit Card,Male,18-25,3
INV-3581,2023-03-23,2023-03-23 14:09:00,Butter,Dairy,2,5.22,10.44,Member,Debit Card,Male,18-25,3
INV-3581,2023-03-23,2023-03-23 14:09:00,Pasta,Pantry,2,2.02,4.04,Member,Debit Card,Male,18-25,3
INV-3581,2023-03-23,2023-03-23 14:09:00,Beef,Meat,1,12.88,12.88,Member,Debit Card,Male,18-25,3
INV-3581,2023-03-23,2023-03-23 14:09:00,Soap,Personal Care,2,6.01,12.02,Member,Debit Card,Male,18-25,3
INV-3581,2023-03-23,2023-03-23 14:09:00,Rice,Pantry,1,4.75,4.75,Member,Debit Card,Male,18-25,3
INV-3581,2023-03-23,2023-03-23 14:09:00,Coffee,Beverages,1,7.7,7.7,Member,Debit Card,Male,18-25,3
INV-3581,2023-03-23,2023-03-23 14:09:00,Toilet Paper,Household,2,8.67,17.34,Member,Debit Card,Male,18-25,3
INV-3581,2023-03-23,2023-03-23 14:09:00,Toothpaste,Personal Care,1,2.4,2.4,Member,Debit Card,Male,18-25,3
INV-3581,2023-03-23,2023-03-23 14:09:00,Apples,Produce,3,15.23,45.7,Member,Debit Card,Male,18-25,3
INV-3582,2023-03-23,2023-03-23 14:09:00,Juice,Beverages,1,3.62,3.62,Regular,Cash,Fmale,36-45,4
INV-3582,2023-03-23,2023-03-23 14:09:00,Flour,Pantry,1,4.13,4.13,Regular,Cash,Fmale,36-45,4
INV-3582,2023-03-23,2023-03-23 14:09:00,Sugar,Pantry,3,3.0,8.99,Regular,Cash,Fmale,36-45,4
INV-3582,2023-03-23,2023-03-23 14:09:00,Wine,Alcohol,1,11.97,11.97,Regular,Cash,Fmale,36-45,4
INV-3582,2023-03-23,2023-03-23 14:09:00,Bread,Bakery,1,4.64,4.64,Regular,Cash,Fmale,36-45,4
INV-3582,2023-03-23,2023-03-23 14:09:00,Coffee,Beverages,1,7.94,7.94,Regular,Cash,Fmale,36-45,4
INV-3583,2023-03-23,2023-03-23 08:21:00,Toothpaste,Personal Care,1,2.49,2.49,Regular,Cash,Male,36-45,4
INV-3583,2023-03-23,2023-03-23 08:21:00,Shampoo,Personal Care,3,5.05,15.14,Regular,Cash,Male,36-45,4
INV-3583,2023-03-23,2023-03-23 08:21:00,Soap,Personal Care,1,5.84,5.84,Regular,Cash,Male,36-45,4
INV-3583,2023-03-23,2023-03-23 08:21:00,Apples,Produce,3,15.7,47.09,Regular,Cash,Male,36-45,4
INV-3583,2023-03-23,2023-03-23 08:21:00,Beer,Alcohol,3,1.98,5.95,Regular,Cash,Male,36-45,4
INV-3584,2023-03-23,2023-03-23 20:47:00,Oranges,Produce,2,1.04,2.08,Member,Cash,Male,18-25,5
INV-3584,2023-03-23,2023-03-23 20:47:00,Milk,Dairy,2,2.88,5.75,Member,Cash,Male,18-25,5
INV-3584,2023-03-23,2023-03-23 20:47:00,Pasta,Pantry,1,1.95,1.95,Member,Cash,Male,18-25,5
INV-3584,2023-03-23,2023-03-23 20:47:00,Beef,Meat,2,12.38,24.77,Member,Cash,Male,18-25,5
INV-3584,2023-03-23,2023-03-23 20:47:00,Yagurt,Dairy,2,2.05,4.1,Member,Cash,Male,18-25,5
INV-3584,2023-03-23,2023-03-23 20:47:00,Rice,Pantry,1,5.01,5.01,Member,Cash,Male,18-25,5
INV-3584,2023-03-23,2023-03-23 20:47:00,Pasta,Pantry,3,2.01,6.03,Member,Cash,Male,18-25,5
INV-3584,2023-03-23,2023-03-23 20:47:00,Sugar,Pantry,1,2.89,2.89,Member,Cash,Male,18-25,5
INV-3584,2023-03-23,2023-03-23 20:47:00,Fish,Seafood,3,9.74,29.23,Member,Cash,Male,18-25,5
INV-3584,2023-03-23,2023-03-23 20:47:00,Potatoes,Produce,2,3.03,6.06,Member,Cash,Male,18-25,5
INV-3584,2023-03-23,2023-03-23 20:47:00,Water,Beverages,1,1.02,1.02,Member,Cash,Male,18-25,5
INV-3584,2023-03-23,2023-03-23 20:47:00,Yagurt,Dairy,3,2.05,6.14,Member,Cash,Male,18-25,5
INV-3584,2023-03-23,2023-03-23 20:47:00,Water,Beverages,3,1.01,3.04,Member,Cash,Male,18-25,5
INV-3584,2023-03-23,2023-03-23 20:47:00,Juice,Beverages,1,3.34,3.34,Member,Cash,Male,18-25,5
INV-3585,2023-03-23,2023-03-23 08:49:00,Datergent,Household,2,3.96,7.92,Regular,Cash,Male,36-45,3
INV-3585,2023-03-23,2023-03-23 08:49:00,Tomatoes,Produce,1,2.54,2.54,Regular,Cash,Male,36-45,3
INV-3585,2023-03-23,2023-03-23 08:49:00,Datergent,Household,3,3.97,11.92,Regular,Cash,Male,36-45,3
INV-3585,2023-03-23,2023-03-23 08:49:00,Soap,Personal Care,2,5.71,11.43,Regular,Cash,Male,36-45,3
INV-3585,2023-03-23,2023-03-23 08:49:00,Fish,Seafood,3,10.43,31.3,Regular,Cash,Male,36-45,3
INV-3585,2023-03-23,2023-03-23 08:49:00,Eggs,Dairy,3,2.28,6.84,Regular,Cash,Male,36-45,3
INV-3585,2023-03-23,2023-03-23 08:49:00,Toilet Paper,Household,3,8.94,26.81,Regular,Cash,Male,36-45,3
INV-3586,2023-03-23,2023-03-23 20:25:00,Milk,Dairy,3,3.02,9.07,Member,Cash,Fmale,36-45,4
INV-3586,2023-03-23,2023-03-23 20:25:00,Butter,Dairy,3,5.05,15.15,Member,Cash,Fmale,36-45,4
INV-3586,2023-03-23,2023-03-23 20:25:00,Soap,Personal Care,1,6.08,6.08,Member,Cash,Fmale,36-45,4
INV-3587,2023-03-23,2023-03-23 10:46:00,Toilet Paper,Household,2,9.14,18.28,Regular,Debit Card,Male,26-35,3
INV-3587,2023-03-23,2023-03-23 10:46:00,Butter,Dairy,3,4.93,14.78,Regular,Debit Card,Male,26-35,3
INV-3587,2023-03-23,2023-03-23 10:46:00,Toilet Paper,Household,2,9.08,18.17,Regular,Debit Card,Male,26-35,3
INV-3587,2023-03-23,2023-03-23 10:46:00,Butter,Dairy,3,5.22,15.66,Regular,Debit Card,Male,26-35,3
INV-3587,2023-03-23,2023-03-23 10:46:00,Fish,Seafood,1,9.89,9.89,Regular,Debit Card,Male,26-35,3
INV-3587,2023-03-23,2023-03-23 10:46:00,Tomatoes,Produce,2,2.47,4.95,Regular,Debit Card,Male,26-35,3
INV-3587,2023-03-23,2023-03-23 10:46:00,Apples,Produce,3,15.38,46.13,Regular,Debit Card,Male,26-35,3
INV-3588,2023-03-23,2023-03-23 08:36:00,Pasta,Pantry,3,1.95,5.84,Member,Debit Card,Fmale,18-25,4
INV-3588,2023-03-23,2023-03-23 08:36:00,Water,Beverages,3,1.03,3.08,Member,Debit Card,Fmale,18-25,4
INV-3588,2023-03-23,2023-03-23 08:36:00,Sugar,Pantry,2,2.91,5.82,Member,Debit Card,Fmale,18-25,4
INV-3588,2023-03-23,2023-03-23 08:36:00,Eggs,Dairy,3,2.25,6.74,Member,Debit Card,Fmale,18-25,4
INV-3588,2023-03-23,2023-03-23 08:36:00,Pasta,Pantry,1,1.91,1.91,Member,Debit Card,Fmale,18-25,4
INV-3588,2023-03-23,2023-03-23 08:36:00,Tea,Beverages,1,4.76,4.76,Member,Debit Card,Fmale,18-25,4
INV-3588,2023-03-23,2023-03-23 08:36:00,Rice,Pantry,3,4.84,14.53,Member,Debit Card,Fmale,18-25,4
