order_id,date,book,author,category,quantity,unit_price,total_sales,customer_type,payment_method,customer_gender,customer_age,book_format,rating
ORD-12422,2023-10-08,Brave New World,Aldous Huxley,Dystopian,1,17.08,17.08,Regular,Credit Card,Male,"26,35",Hardcover,5
ORD-12423,2023-10-08,The Martian,Andy Weir,Science Fiction,1,15.46,15.46,Student,Credit Card,Male,46-55,Paperback,4
ORD-12424,2023-10-08,The Book Thief,Markus Zusak,Historical Fiction,1,15.12,15.12,Student,Credit Card,Male,46-55,Paperback,4
ORD-12425,2023-10-08,The Handmaid's Tale,Margaret Atwood,Dystopian,1,14.78,14.78,Student,Credit Card,Male,46-55,Paperback,4
ORD-12426,2023-10-08,Pride and Prejudice,Jane Austen,Classic,1,11.17,11.17,Regular,Debit Card,Male,18-25,Paperback,5
ORD-12427,2023-10-08,The Chronicles of Narnia,C.S. Lewis,Fantasy,1,16.07,16.07,Regular,Debit Card,Male,18-25,Paperback,5
ORD-12428,2023-10-08,Brave New World,Aldous Huxley,Dystopian,1,12.2,12.2,Regular,Debit Card,Male,18-25,Paperback,5
ORD-12429,2023-10-08,The Girl with the Dragon Tattoo,Stieg Larsson,Thriller,1,15.06,15.06,Collector,Credit Card,Female,"26,35",Paperback,3
ORD-12430,2023-10-08,1984,George Orwell,Dystopian,1,10.87,10.87,Collector,Credit Card,Female,"26,35",Paperback,3
ORD-12431,2023-10-08,The Stand,Stephen King,Horror,1,19.43,19.43,Teacher,Paypal,Female,36-45,Paperback,5
ORD-12432,2023-10-08,The Fault in Our Stars,John Green,Young Adult,1,12.05,12.05,Teacher,Paypal,Female,36-45,Paperback,5
ORD-12433,2023-10-08,The Shining,Stephen King,Horror,1,13.86,13.86,Teacher,Paypal,Female,36-45,Paperback,5
ORD-12434,2023-10-08,Brave New World,Aldous Huxley,Dystopian,1,10.88,10.88,Teacher,Paypal,Female,36-45,Paperback,5
ORD-12435,2023-10-08,Harry Potter and the Philosopher's Stone,J.K. Rowling,Fantasy,1,18.47,18.47,Teacher,Paypal,Female,36-45,Paperback,5
ORD-12436,2023-10-08,The Handmaid's Tale,Margaret Atwood,Dystopian,1,20.9,20.9,Student,Paypal,Female,18-25,Hardcover,5
ORD-12437,2023-10-08,To Kill a Mockingbird,Harper Lee,Classic,1,15.11,15.11,Teacher,Paypal,Male,18-25,Paperback,3
ORD-12438,2023-10-08,The Book Thief,Markus Zusak,Historical Fiction,1,13.16,13.16,Teacher,Paypal,Male,18-25,Paperback,3
ORD-12439,2023-10-08,The Da Vinci Code,Dan Brown,Thriller,1,16.18,16.18,Teacher,Paypal,Male,18-25,Paperback,3
ORD-12440,2023-10-08,It,Stephen King,Horror,1,19.68,19.68,Teacher,Paypal,Male,18-25,Paperback,3
ORD-12441,2023-10-08,The Chronicles of Narnia,C.S. Lewis,Fantasy,1,15.9,15.9,Teacher,Paypal,Male,18-25,Paperback,3
ORD-12442,2023-10-08,Harry Potter and the Philosopher's Stone,J.K. Rowling,Fantasy,1,18.02,18.02,Teacher,Debit Card,Male,18-25,Paperback,5
ORD-12443,2023-10-08,The Lord of the Rings,J.R.R. Tolkien,Fantasy,1,18.28,18.28,Teacher,Debit Card,Male,18-25,Paperback,5
ORD-12444,2023-10-08,The Shining,Stephen King,Horror,1,17.72,17.72,Student,Debit Card,Female,46-55,Hardcover,4
ORD-12445,2023-10-08,The Girl with the Dragon Tattoo,Stieg Larsson,Thriller,1,23.41,23.41,Student,Debit Card,Female,46-55,Hardcover,4
ORD-12446,2023-10-08,The Da Vinci Code,Dan Brown,Thriller,2,21.87,43.75,Student,Debit Card,Female,46-55,Hardcover,4
ORD-12447,2023-10-08,The Handmaid's Tale,Margaret Atwood,Dystopian,3,19.3,57.9,Student,Debit Card,Female,46-55,Hardcover,4
ORD-12448,2023-10-08,1984,George Orwell,Dystopian,1,11.01,11.01,Regular,Debit Card,Female,36-45,Paperback,3
ORD-12449,2023-10-08,The Alchemist,Paulo Coelho,Fiction,1,14.08,14.08,Regular,Debit Card,Female,36-45,Paperback,3
ORD-12450,2023-10-08,Brave New World,Aldous Huxley,Dystopian,1,12.46,12.46,Student,Credit Card,Male,36-45,Paperback,4
ORD-12451,2023-10-08,The Kite Runner,Khaled Hosseini,Fiction,1,13.62,13.62,Student,Credit Card,Male,36-45,Paperback,4
ORD-12452,2023-10-08,Harry Potter and the Philosopher's Stone,J.K. Rowling,Fantasy,1,17.64,17.64,Student,Credit Card,Male,36-45,Paperback,4
ORD-12453,2023-10-08,The Great Gatsby,F. Scott Fitzgerald,Classic,1,12.56,12.56,Regular,Credit Card,Male,56+,Paperback,4
ORD-12454,2023-10-08,The Martian,Andy Weir,Science Fiction,1,15.18,15.18,Regular,Credit Card,Male,56+,Paperback,4
ORD-12455,2023-10-08,Gone Girl,Gillian Flynn,Thriller,1,14.03,14.03,Regular,Credit Card,Male,56+,Paperback,4
ORD-12456,2023-10-08,The Handmaid's Tale,Margaret Atwood,Dystopian,1,13.04,13.04,Regular,Credit Card,Male,56+,Paperback,4
ORD-12457,2023-10-08,1984,George Orwell,Dystopian,1,9.02,9.02,Teacher,Credit Card,Female,36-45,E-book,3
ORD-12458,2023-10-08,Brave New World,Aldous Huxley,Dystopian,1,8.94,8.94,Teacher,Credit Card,Female,36-45,E-book,3
ORD-12459,2023-10-08,The Handmaid's Tale,Margaret Atwood,Dystopian,1,20.27,20.27,Student,Debit Card,Female,46-55,Hardcover,3
ORD-12460,2023-10-08,Harry Potter and the Philosopher's Stone,J.K. Rowling,Fantasy,1,25.18,25.18,Student,Debit Card,Female,46-55,Hardcover,3
ORD-12461,2023-10-08,The Catcher in the Rye,J.D. Salinger,Classic,1,20.67,20.67,Student,Debit Card,Female,46-55,Hardcover,3
ORD-12462,2023-10-08,Brave New World,Aldous Huxley,Dystopian,1,11.27,11.27,Regular,Paypal,Female,18-25,Paperback,3
ORD-12463,2023-10-08,The Lord of the Rings,J.R.R. Tolkien,Fantasy,1,18.44,18.44,Regular,Paypal,Female,18-25,Paperback,3
ORD-12464,2023-10-08,The Hunger Games,Suzanne Collins,Young Adult,1,12.61,12.61,Regular,Paypal,Female,18-25,Paperback,3
ORD-12465,2023-10-08,Pride and Prejudice,Jane Austen,Classic,1,11.77,11.77,Regular,Paypal,Female,18-25,Paperback,3
ORD-12466,2023-10-08,Brave New World,Aldous Huxley,Dystopian,1,8.84,8.84,Regular,Debit Card,Male,36-45,E-book,5
ORD-12467,2023-10-08,To Kill a Mockingbird,Harper Lee,Classic,1,12.37,12.37,Regular,Debit Card,Male,36-45,E-book,5
ORD-12468,2023-10-08,The Stand,Stephen King,Horror,1,16.21,16.21,Regular,Debit Card,Male,36-45,E-book,5
ORD-12469,2023-10-08,The Da Vinci Code,Dan Brown,Thriller,1,12.07,12.07,Regular,Debit Card,Male,36-45,E-book,5
ORD-12470,2023-10-08,The Book Thief,Markus Zusak,Historical Fiction,1,21.46,21.46,Regular,Debit Card,Female,36-45,Hardcover,4
ORD-12471,2023-10-08,Pride and Prejudice,Jane Austen,Classic,1,17.35,17.35,Regular,Debit Card,Female,36-45,Hardcover,4
ORD-12472,2023-10-08,The Chronicles of Narnia,C.S. Lewis,Fantasy,3,23.07,69.2,Regular,Debit Card,Female,36-45,Hardcover,4
ORD-12473,2023-10-08,The Stand,Stephen King,Horror,1,19.13,19.13,Regular,Paypal,Male,36-45,Paperback,5
ORD-12474,2023-10-08,Gone Girl,Gillian Flynn,Thriller,3,16.12,48.37,Regular,Credit Card,Female,18-25,Paperback,5
ORD-12475,2023-10-08,The Hunger Games,Suzanne Collins,Young Adult,3,14.84,44.52,Regular,Credit Card,Female,18-25,Paperback,5
ORD-12476,2023-10-08,The Great Gatsby,F. Scott Fitzgerald,Classic,1,13.48,13.48,Regular,Credit Card,Female,18-25,Paperback,5
ORD-12477,2023-10-08,The Shining,Stephen King,Horror,1,12.73,12.73,Regular,Credit Card,Female,18-25,Paperback,5
ORD-12478,2023-10-08,The Fault in Our Stars,John Green,Young Adult,1,14.09,14.09,Regular,Credit Card,Female,18-25,Paperback,5
ORD-12479,2023-10-09,The Fault in Our Stars,John Green,Young Adult,1,17.96,17.96,Collector,Credit Card,Female,36-45,Hardcover,5
ORD-12480,2023-10-09,The Hunger Games,Suzanne Collins,Young Adult,1,22.91,22.91,Collector,Credit Card,Female,36-45,Hardcover,5
ORD-12481,2023-10-09,The Stand,Stephen King,Horror,1,31.3,31.3,Collector,Credit Card,Female,36-45,Hardcover,5
ORD-12482,2023-10-09,The Stand,Stephen King,Horror,3,20.21,60.63,Collector,Credit Card,Male,46-55,Paperback,5
ORD-12483,2023-10-09,The Shining,Stephen King,Horror,1,13.33,13.33,Collector,Credit Card,Male,46-55,Paperback,5
ORD-12484,2023-10-09,Brave New World,Aldous Huxley,Dystopian,1,10.79,10.79,Collector,Credit Card,Male,46-55,Paperback,5
ORD-12485,2023-10-09,The Kite Runner,Khaled Hosseini,Fiction,1,13.4,13.4,Collector,Credit Card,Male,46-55,Paperback,5
ORD-12486,2023-10-09,The Lord of the Rings,J.R.R. Tolkien,Fantasy,1,19.45,19.45,Regular,Credit Card,Female,36-45,Paperback,5
ORD-12487,2023-10-09,The Little Prince,Antoine de Saint-Exupéry,Fiction,1,10.19,10.19,Regular,Credit Card,Female,36-45,Paperback,5
ORD-12488,2023-10-09,The Hobbit,J.R.R. Tolkien,Fantasy,1,16.58,16.58,Regular,Credit Card,Female,36-45,Paperback,5
ORD-12489,2023-10-09,The Da Vinci Code,Dan Brown,Thriller,1,14.87,14.87,Teacher,Credit Card,Male,"26,35",Paperback,4
ORD-12490,2023-10-09,The Da Vinci Code,Dan Brown,Thriller,1,15.04,15.04,Regular,Paypal,Female,56+,Paperback,4
ORD-12491,2023-10-09,The Catcher in the Rye,J.D. Salinger,Classic,1,12.7,12.7,Regular,Paypal,Female,56+,Paperback,4
ORD-12492,2023-10-09,The Fault in Our Stars,John Green,Young Adult,1,13.89,13.89,Regular,Paypal,Female,56+,Paperback,4
ORD-12493,2023-10-09,1984,George Orwell,Dystopian,1,10.62,10.62,Regular,Paypal,Female,56+,Paperback,4
ORD-12494,2023-10-09,The Shining,Stephen King,Horror,3,11.79,35.37,Regular,Paypal,Female,56+,Paperback,4
ORD-12495,2023-10-09,The Hunger Games,Suzanne Collins,Young Adult,1,15.19,15.19,Regular,Debit Card,Male,"26,35",Paperback,5
ORD-12496,2023-10-09,Pride and Prejudice,Jane Austen,Classic,1,12.47,12.47,Regular,Debit Card,Male,"26,35",Paperback,5
ORD-12497,2023-10-09,The Kite Runner,Khaled Hosseini,Fiction,1,13.01,13.01,Regular,Debit Card,Male,"26,35",Paperback,5
ORD-12498,2023-10-09,The Hobbit,J.R.R. Tolkien,Fantasy,1,14.99,14.99,Regular,Debit Card,Male,"26,35",Paperback,5
ORD-12499,2023-10-09,The Stand,Stephen King,Horror,1,18.18,18.18,Regular,Debit Card,Male,"26,35",Paperback,5
ORD-12500,2023-10-09,Gone Girl,Gillian Flynn,Thriller,1,14.76,14.76,Regular,Cach,Female,18-25,Paperback,4
ORD-12501,2023-10-09,The Kite Runner,Khaled Hosseini,Fiction,3,13.04,39.12,Regular,Cach,Female,18-25,Paperback,4
ORD-12502,2023-10-09,It,Stephen King,Horror,1,19.15,19.15,Regular,Cach,Female,18-25,Paperback,4
ORD-12503,2023-10-09,Brave New World,Aldous Huxley,Dystopian,2,12.33,24.66,Regular,Cach,Female,18-25,Paperback,4
ORD-12504,2023-10-09,The Shining,Stephen King,Horror,1,13.18,13.18,Regular,Cach,Female,18-25,Paperback,4
ORD-12505,2023-10-09,The Martian,Andy Weir,Science Fiction,1,15.82,15.82,Student,Debit Card,Female,"26,35",Paperback,5
ORD-12506,2023-10-09,Gone Girl,Gillian Flynn,Thriller,1,14.75,14.75,Student,Debit Card,Female,"26,35",Paperback,5
ORD-12507,2023-10-09,The Great Gatsby,F. Scott Fitzgerald,Classic,1,14.0,14.0,Student,Debit Card,Female,"26,35",Paperback,5
ORD-12508,2023-10-09,The Catcher in the Rye,J.D. Salinger,Classic,1,13.37,13.37,Regular,Debit Card,Female,56+,Paperback,5
ORD-12509,2023-10-09,1984,George Orwell,Dystopian,1,12.03,12.03,Regular,Debit Card,Female,56+,Paperback,5
ORD-12510,2023-10-09,The Hobbit,J.R.R. Tolkien,Fantasy,1,22.73,22.73,Student,Credit Card,Male,46-55,Hardcover,4
ORD-12511,2023-10-09,Pride and Prejudice,Jane Austen,Classic,1,18.79,18.79,Student,Credit Card,Male,46-55,Hardcover,4
ORD-12512,2023-10-09,The Chronicles of Narnia,C.S. Lewis,Fantasy,1,25.39,25.39,Student,Credit Card,Male,46-55,Hardcover,4
ORD-12513,2023-10-09,The Da Vinci Code,Dan Brown,Thriller,1,23.1,23.1,Regular,Credit Card,Male,18-25,Hardcover,4
ORD-12514,2023-10-09,The Stand,Stephen King,Horror,1,32.8,32.8,Regular,Credit Card,Male,18-25,Hardcover,4
ORD-12515,2023-10-09,It,Stephen King,Horror,1,18.31,18.31,Collector,Credit Card,Male,"26,35",Paperback,5
ORD-12516,2023-10-09,The Hunger Games,Suzanne Collins,Young Adult,1,13.22,13.22,Collector,Credit Card,Male,"26,35",Paperback,5
ORD-12517,2023-10-09,The Handmaid's Tale,Margaret Atwood,Dystopian,2,14.36,28.72,Collector,Credit Card,Male,"26,35",Paperback,5
ORD-12518,2023-10-09,The Catcher in the Rye,J.D. Salinger,Classic,1,13.63,13.63,Collector,Debit Card,Female,"26,35",Paperback,4
ORD-12519,2023-10-09,Brave New World,Aldous Huxley,Dystopian,1,12.95,12.95,Collector,Debit Card,Female,"26,35",Paperback,4
ORD-12520,2023-10-10,The Kite Runner,Khaled Hosseini,Fiction,1,13.82,13.82,Teacher,Paypal,Male,"26,35",Paperback,3
ORD-12521,2023-10-10,Pride and Prejudice,Jane Austen,Classic,1,11.57,11.57,Teacher,Paypal,Male,"26,35",Paperback,3
ORD-12522,2023-10-10,The Girl with the Dragon Tattoo,Stieg Larsson,Thriller,1,16.94,16.94,Teacher,Paypal,Male,"26,35",Paperback,3
ORD-12523,2023-10-10,The Chronicles of Narnia,C.S. Lewis,Fantasy,1,15.71,15.71,Teacher,Paypal,Male,"26,35",Paperback,3
ORD-12524,2023-10-10,Brave New World,Aldous Huxley,Dystopian,1,13.03,13.03,Student,Credit Card,Male,36-45,Paperback,5
ORD-12525,2023-10-10,The Fault in Our Stars,John Green,Young Adult,1,12.24,12.24,Student,Credit Card,Male,36-45,Paperback,5
ORD-12526,2023-10-10,The Little Prince,Antoine de Saint-Exupéry,Fiction,1,10.14,10.14,Student,Credit Card,Male,36-45,Paperback,5
ORD-12527,2023-10-10,It,Stephen King,Horror,1,25.52,25.52,Student,Credit Card,Male,46-55,Hardcover,5
ORD-12528,2023-10-10,The Martian,Andy Weir,Science Fiction,1,21.06,21.06,Student,Credit Card,Male,46-55,Hardcover,5
ORD-12529,2023-10-10,The Road,Cormac McCarthy,Post-Apocalyptic,1,13.0,13.0,Teacher,Cach,Male,56+,Paperback,3
ORD-12530,2023-10-10,To Kill a Mockingbird,Harper Lee,Classic,2,14.58,29.15,Teacher,Cach,Male,56+,Paperback,3
ORD-12531,2023-10-10,Brave New World,Aldous Huxley,Dystopian,1,12.07,12.07,Teacher,Cach,Male,56+,Paperback,3
ORD-12532,2023-10-10,The Hobbit,J.R.R. Tolkien,Fantasy,1,17.15,17.15,Teacher,Cach,Male,56+,Paperback,3
ORD-12533,2023-10-10,The Shining,Stephen King,Horror,1,11.41,11.41,Student,Credit Card,Male,"26,35",E-book,3
ORD-12534,2023-10-10,The Kite Runner,Khaled Hosseini,Fiction,1,9.51,9.51,Student,Credit Card,Male,"26,35",E-book,3
ORD-12535,2023-10-10,The Stand,Stephen King,Horror,1,15.38,15.38,Student,Credit Card,Male,"26,35",E-book,3
ORD-12536,2023-10-10,The Great Gatsby,F. Scott Fitzgerald,Classic,1,13.45,13.45,Student,Paypal,Female,18-25,Paperback,5
ORD-12537,2023-10-10,Pride and Prejudice,Jane Austen,Classic,1,12.1,12.1,Student,Paypal,Female,18-25,Paperback,5
ORD-12538,2023-10-10,The Fault in Our Stars,John Green,Young Adult,1,13.46,13.46,Student,Paypal,Female,18-25,Paperback,5
ORD-12539,2023-10-10,The Road,Cormac McCarthy,Post-Apocalyptic,1,12.92,12.92,Student,Paypal,Female,18-25,Paperback,5
ORD-12540,2023-10-10,The Handmaid's Tale,Margaret Atwood,Dystopian,2,14.07,28.15,Regular,Debit Card,Male,18-25,Paperback,5
ORD-12541,2023-10-10,The Road,Cormac McCarthy,Post-Apocalyptic,1,11.41,11.41,Regular,Debit Card,Male,18-25,Paperback,5
ORD-12542,2023-10-10,The Alchemist,Paulo Coelho,Fiction,1,11.9,11.9,Regular,Debit Card,Male,18-25,Paperback,5
ORD-12543,2023-10-10,The Fault in Our Stars,John Green,Young Adult,1,12.02,12.02,Regular,Debit Card,Male,18-25,Paperback,5
ORD-12544,2023-10-10,Harry Potter and the Philosopher's Stone,J.K. Rowling,Fantasy,2,23.98,47.97,Teacher,Credit Card,Female,"26,35",Hardcover,4
ORD-12545,2023-10-10,The Great Gatsby,F. Scott Fitzgerald,Classic,1,20.87,20.87,Teacher,Credit Card,Female,"26,35",Hardcover,4
ORD-12546,2023-10-10,1984,George Orwell,Dystopian,1,17.99,17.99,Teacher,Credit Card,Female,"26,35",Hardcover,4
ORD-12547,2023-10-10,Brave New World,Aldous Huxley,Dystopian,1,18.5,18.5,Teacher,Credit Card,Female,"26,35",Hardcover,4
ORD-12548,2023-10-10,Brave New World,Aldous Huxley,Dystopian,1,11.4,11.4,Collector,Debit Card,Female,18-25,Paperback,5
ORD-12549,2023-10-10,The Stand,Stephen King,Horror,1,30.78,30.78,Teacher,Debit Card,Female,46-55,Hardcover,5
ORD-12550,2023-10-10,The Martian,Andy Weir,Science Fiction,1,23.77,23.77,Teacher,Debit Card,Female,46-55,Hardcover,5
ORD-12551,2023-10-10,The Book Thief,Markus Zusak,Historical Fiction,1,19.6,19.6,Teacher,Debit Card,Female,46-55,Hardcover,5
ORD-12552,2023-10-10,The Great Gatsby,F. Scott Fitzgerald,Classic,1,19.1,19.1,Teacher,Debit Card,Female,46-55,Hardcover,5
ORD-12553,2023-10-10,The Martian,Andy Weir,Science Fiction,1,23.84,23.84,Student,Paypal,Male,"26,35",Hardcover,3
ORD-12554,2023-10-10,The Book Thief,Markus Zusak,Historical Fiction,1,20.79,20.79,Student,Paypal,Male,"26,35",Hardcover,3
ORD-12555,2023-10-10,The Little Prince,Antoine de Saint-Exupéry,Fiction,1,13.77,13.77,Student,Paypal,Male,"26,35",Hardcover,3
ORD-12556,2023-10-10,Gone Girl,Gillian Flynn,Thriller,1,20.93,20.93,Student,Paypal,Male,"26,35",Hardcover,3
ORD-12557,2023-10-11,The Girl with the Dragon Tattoo,Stieg Larsson,Thriller,1,16.4,16.4,Regular,Debit Card,Male,"26,35",Paperback,3
ORD-12558,2023-10-11,The Hobbit,J.R.R. Tolkien,Fantasy,1,16.85,16.85,Teacher,Credit Card,Female,18-25,Paperback,4
ORD-12559,2023-10-11,The Chronicles of Narnia,C.S. Lewis,Fantasy,1,16.41,16.41,Student,Credit Card,Male,56+,Paperback,3
ORD-12560,2023-10-11,The Little Prince,Antoine de Saint-Exupéry,Fiction,1,10.47,10.47,Regular,Paypal,Male,46-55,Paperback,3
ORD-12561,2023-10-11,The Girl with the Dragon Tattoo,Stieg Larsson,Thriller,1,14.74,14.74,Regular,Paypal,Male,46-55,Paperback,3
ORD-12562,2023-10-11,The Catcher in the Rye,J.D. Salinger,Classic,2,14.15,28.3,Regular,Paypal,Male,46-55,Paperback,3
ORD-12563,2023-10-11,The Hunger Games,Suzanne Collins,Young Adult,2,14.01,28.02,Teacher,Credit Card,Female,46-55,Paperback,4
ORD-12564,2023-10-11,Gone Girl,Gillian Flynn,Thriller,1,15.6,15.6,Teacher,Credit Card,Female,46-55,Paperback,4
ORD-12565,2023-10-11,It,Stephen King,Horror,1,18.63,18.63,Teacher,Credit Card,Male,18-25,Paperback,5
ORD-12566,2023-10-11,The Shining,Stephen King,Horror,1,12.6,12.6,Teacher,Credit Card,Male,18-25,Paperback,5
ORD-12567,2023-10-11,The Girl with the Dragon Tattoo,Stieg Larsson,Thriller,1,15.31,15.31,Teacher,Credit Card,Male,18-25,Paperback,5
ORD-12568,2023-10-11,The Great Gatsby,F. Scott Fitzgerald,Classic,1,12.76,12.76,Teacher,Credit Card,Male,18-25,Paperback,5
ORD-12569,2023-10-11,Harry Potter and the Philosopher's Stone,J.K. Rowling,Fantasy,1,16.57,16.57,Teacher,Credit Card,Male,18-25,Paperback,5
ORD-12570,2023-10-11,It,Stephen King,Horror,1,18.67,18.67,Teacher,Cach,Male,56+,Paperback,3
ORD-12571,2023-10-11,Harry Potter and the Philosopher's Stone,J.K. Rowling,Fantasy,1,17.94,17.94,Teacher,Cach,Male,56+,Paperback,3
ORD-12572,2023-10-11,The Handmaid's Tale,Margaret Atwood,Dystopian,1,19.22,19.22,Teacher,Credit Card,Male,18-25,Hardcover,3
ORD-12573,2023-10-11,The Chronicles of Narnia,C.S. Lewis,Fantasy,2,27.57,55.15,Teacher,Credit Card,Male,18-25,Hardcover,3
ORD-12574,2023-10-11,1984,George Orwell,Dystopian,1,17.02,17.02,Teacher,Credit Card,Male,18-25,Hardcover,3
ORD-12575,2023-10-11,Harry Potter and the Philosopher's Stone,J.K. Rowling,Fantasy,1,24.1,24.1,Teacher,Credit Card,Male,18-25,Hardcover,3
ORD-12576,2023-10-11,The Great Gatsby,F. Scott Fitzgerald,Classic,1,20.19,20.19,Teacher,Credit Card,Male,18-25,Hardcover,3
ORD-12577,2023-10-11,1984,George Orwell,Dystopian,3,16.45,49.36,Regular,Cach,Female,36-45,Hardcover,3
ORD-12578,2023-10-11,The Fault in Our Stars,John Green,Young Adult,1,12.55,12.55,Teacher,Paypal,Female,46-55,Paperback,4
ORD-12579,2023-10-11,Brave New World,Aldous Huxley,Dystopian,1,12.74,12.74,Teacher,Paypal,Female,46-55,Paperback,4
ORD-12580,2023-10-11,The Stand,Stephen King,Horror,3,20.39,61.16,Teacher,Paypal,Female,46-55,Paperback,4
ORD-12581,2023-10-11,The Great Gatsby,F. Scott Fitzgerald,Classic,1,13.88,13.88,Student,Credit Card,Male,18-25,Paperback,3
ORD-12582,2023-10-11,Harry Potter and the Philosopher's Stone,J.K. Rowling,Fantasy,1,17.99,17.99,Student,Credit Card,Male,18-25,Paperback,3
ORD-12583,2023-10-11,1984,George Orwell,Dystopian,1,11.17,11.17,Student,Credit Card,Male,46-55,Paperback,4
ORD-12584,2023-10-11,Brave New World,Aldous Huxley,Dystopian,1,10.85,10.85,Student,Credit Card,Male,46-55,Paperback,4
ORD-12585,2023-10-11,It,Stephen King,Horror,1,29.68,29.68,Teacher,Paypal,Female,56+,Hardcover,4
ORD-12586,2023-10-11,To Kill a Mockingbird,Harper Lee,Classic,1,20.27,20.27,Teacher,Paypal,Female,56+,Hardcover,4
ORD-12587,2023-10-11,The Chronicles of Narnia,C.S. Lewis,Fantasy,1,23.25,23.25,Teacher,Paypal,Female,56+,Hardcover,4
ORD-12588,2023-10-11,The Alchemist,Paulo Coelho,Fiction,1,19.39,19.39,Teacher,Paypal,Female,56+,Hardcover,4
ORD-12589,2023-10-11,The Martian,Andy Weir,Science Fiction,1,21.25,21.25,Teacher,Paypal,Female,56+,Hardcover,4
ORD-12590,2023-10-11,The Girl with the Dragon Tattoo,Stieg Larsson,Thriller,1,14.5,14.5,Student,Credit Card,Male,36-45,Paperback,4
ORD-12591,2023-10-12,The Road,Cormac McCarthy,Post-Apocalyptic,1,16.47,16.47,Teacher,Credit Card,Male,36-45,Hardcover,4
ORD-12592,2023-10-12,Pride and Prejudice,Jane Austen,Classic,1,18.24,18.24,Teacher,Credit Card,Male,36-45,Hardcover,4
ORD-12593,2023-10-12,1984,George Orwell,Dystopian,2,10.79,21.57,Teacher,Paypal,Female,"26,35",Paperback,5
ORD-12594,2023-10-12,The Alchemist,Paulo Coelho,Fiction,1,12.96,12.96,Teacher,Paypal,Female,"26,35",Paperback,5
ORD-12595,2023-10-12,The Lord of the Rings,J.R.R. Tolkien,Fantasy,1,21.55,21.55,Teacher,Paypal,Female,"26,35",Paperback,5
ORD-12596,2023-10-12,Harry Potter and the Philosopher's Stone,J.K. Rowling,Fantasy,1,15.32,15.32,Teacher,Paypal,Female,"26,35",Paperback,5
ORD-12597,2023-10-12,The Little Prince,Antoine de Saint-Exupéry,Fiction,1,10.26,10.26,Teacher,Paypal,Female,"26,35",Paperback,5
ORD-12598,2023-10-12,The Hunger Games,Suzanne Collins,Young Adult,3,14.78,44.33,Teacher,Credit Card,Male,"26,35",Paperback,3
ORD-12599,2023-10-12,The Hobbit,J.R.R. Tolkien,Fantasy,1,16.18,16.18,Teacher,Credit Card,Male,"26,35",Paperback,3
ORD-12600,2023-10-12,The Book Thief,Markus Zusak,Historical Fiction,1,12.94,12.94,Teacher,Credit Card,Male,"26,35",Paperback,3
ORD-12601,2023-10-12,The Handmaid's Tale,Margaret Atwood,Dystopian,1,14.21,14.21,Teacher,Credit Card,Male,"26,35",Paperback,3
ORD-12602,2023-10-12,The Fault in Our Stars,John Green,Young Adult,1,13.01,13.01,Teacher,Credit Card,Male,"26,35",Paperback,3
ORD-12603,2023-10-12,Pride and Prejudice,Jane Austen,Classic,3,11.28,33.83,Regular,Credit Card,Male,46-55,Paperback,3
ORD-12604,2023-10-12,The Hunger Games,Suzanne Collins,Young Adult,2,15.16,30.32,Regular,Credit Card,Male,46-55,Paperback,3
ORD-12605,2023-10-12,To Kill a Mockingbird,Harper Lee,Classic,1,15.82,15.82,Regular,Credit Card,Male,56+,Paperback,4
ORD-12606,2023-10-12,Brave New World,Aldous Huxley,Dystopian,1,13.11,13.11,Regular,Credit Card,Male,56+,Paperback,4
ORD-12607,2023-10-12,It,Stephen King,Horror,1,16.24,16.24,Student,Debit Card,Female,18-25,Paperback,3
ORD-12608,2023-10-12,It,Stephen King,Horror,1,18.89,18.89,Student,Credit Card,Male,56+,Paperback,5
ORD-12609,2023-10-12,The Fault in Our Stars,John Green,Young Adult,1,11.77,11.77,Student,Credit Card,Male,56+,Paperback,5
ORD-12610,2023-10-12,The Road,Cormac McCarthy,Post-Apocalyptic,1,18.52,18.52,Regular,Credit Card,Male,18-25,Hardcover,4
ORD-12611,2023-10-12,The Hobbit,J.R.R. Tolkien,Fantasy,1,22.15,22.15,Regular,Credit Card,Male,18-25,Hardcover,4
ORD-12612,2023-10-12,The Girl with the Dragon Tattoo,Stieg Larsson,Thriller,1,23.76,23.76,Regular,Credit Card,Male,18-25,Hardcover,4
ORD-12613,2023-10-12,Gone Girl,Gillian Flynn,Thriller,1,22.35,22.35,Regular,Credit Card,Male,18-25,Hardcover,4
ORD-12614,2023-10-12,The Catcher in the Rye,J.D. Salinger,Classic,2,21.64,43.29,Regular,Credit Card,Male,18-25,Hardcover,4
ORD-12615,2023-10-12,It,Stephen King,Horror,1,26.59,26.59,Student,Credit Card,Female,"26,35",Hardcover,3
ORD-12616,2023-10-12,The Fault in Our Stars,John Green,Young Adult,1,20.89,20.89,Student,Credit Card,Female,"26,35",Hardcover,3
ORD-12617,2023-10-12,Gone Girl,Gillian Flynn,Thriller,1,23.8,23.8,Student,Credit Card,Female,"26,35",Hardcover,3
ORD-12618,2023-10-12,The Road,Cormac McCarthy,Post-Apocalyptic,1,11.1,11.1,Regular,Credit Card,Male,56+,Paperback,4
ORD-12619,2023-10-12,The Hobbit,J.R.R. Tolkien,Fantasy,1,17.18,17.18,Regular,Credit Card,Male,56+,Paperback,4
